,index,name,text,episode,timestamp,inaudible_speech,nonspeech
184506,1979,LAURA,19. ,2,03:13:52,,
184507,1980,LIAM,15. ,2,03:13:53,,
184508,1981,SAM,13. ,2,03:13:54,,
184509,1982,MATT,"Thankfully, the moon has come out and cast this rimlight against the structure, so it's easy to see. As you guys are making your way outside of the Lochward, you immediately see the approaching torchlight of crownsguard. One of them you just faintly hear 40 or 50 feet ahead of you, ""Who goes there?"" ",2,03:13:56,,
184510,1983,LAURA,Oh shit. ,2,03:14:27,,
184511,1984,SAM,Is there only one guard? ,2,03:14:29,,
184512,1985,MATT,"It's two guards, side by side. These watches, they patrol in pairs. ",2,03:14:31,,
184513,1986,MARISHA,"Are we in like an alleyway, or in the street? ",2,03:14:34,,
184514,1987,MATT,You guys are keeping off to the side. You're all on the outskirts of the lake and almost made your way out of the city towards where the-- ,2,03:14:36,,
184515,1988,LAURA,"Go in the lake. Quick, go into the lake! ",2,03:14:42,,
184516,1989,TRAVIS,"I cast Disguise Self, and I turn myself into a crownsguard. ",2,03:14:44,,
184517,1990,LIAM,Disguise Self and follow suit. ,2,03:14:47,,
184518,1991,MATT,You do as well? ,2,03:14:50,,
184519,1992,LIAM,Yeah. ,2,03:14:51,,
184520,1993,MATT,You've all of a sudden are adorned in the goldish brass and red armor. ,2,03:14:52,,
184521,1994,TALIESIN,I'm in my black hood. I've got my hood up now. ,2,03:15:03,,
184522,1995,SAM,Anywhere to hide? ,2,03:15:06,,
184523,1996,MATT,"There are some small alcoves, but you guys are out in the open, now. They've seen you. ",2,03:15:08,,
184524,1997,MARISHA,All,2,03:15:13,,
184525,1998,MATT,You don't know. They've seen ,2,03:15:16,,
184526,1999,LAURA,I walk into the lake and crouch down? ,2,03:15:23,,
184527,2000,MATT,Jester walks up and wades in about six inches of water and just-- gives her best duck impression. ,2,03:15:27,,
184528,2001,SAM,I will take off my mask and start attacking Caleb in a convincing fashion. Not to draw blood but-- yeah. ,2,03:15:35,,
184529,2002,MATT,Make a deception check. ,2,03:15:48,,
184530,2003,SAM,Deception check? ,2,03:15:49,,
184531,2004,MATT,Yes. ,2,03:15:50,,
184532,2005,SAM,Oh. ,2,03:15:51,,
184533,2006,LIAM,"Can I start going  Oh get off, you little beast! To help with the illusion? ",2,03:15:53,,(groans)
184534,2007,SAM,,2,03:15:59,,(snarling noises) 
184535,2008,MATT,"Sure, make a deception check. ",2,03:16:01,,
184536,2009,SAM,"Oh, my deception check was a three minus three. ",2,03:16:03,,
184537,2010,LIAM,But roll with advantage. ,2,03:16:05,,
184538,2011,SAM,At advantage? ,2,03:16:07,,
184539,2012,LIAM,"I'm helping you, you little-- ",2,03:16:08,,
184540,2013,SAM,Seven minus three! ,2,03:16:10,,
184541,2014,LIAM,Oh no! ,2,03:16:11,,
184542,2015,MATT,"Okay so as soon as these two crownsguard see this, they go ""Shit!"" They pull their blades and they start charging you, Nott, to try and protect their other crownsguard-- ",2,03:16:13,,
184543,2016,LIAM,I take Nott and slam her into a wall as hard as I can and say: Down you beast! ,2,03:16:25,,
184544,2017,MATT,"All right, as you rush up in a jog, blades drawn, one of them is going to go ahead and attempt to strike. ",2,03:16:31,,
184545,2018,SAM,Oh god! Sure. ,2,03:16:38,,
184546,2019,MATT,That is going to be a 14 to hit. ,2,03:16:43,,
184547,2020,SAM,Miss! ,2,03:16:45,,
184548,2021,MATT,"So you manage to  and narrowly dodge the blade as it strikes through the back of your cloak and pins it to the side of a wooden pole that is on the outside of an overhang where some of the fish are being left out to dry and turn into fish jerky. It holds you in place as you're snarling and looking scared. The other one pulls out his blade and says ""Where did this thing come from!?"" ",2,03:16:46,,(squeaks)
184549,2022,LIAM,I have it! And I punch Nott right in the face. ,2,03:17:08,,
184550,2023,SAM,Oh! ,2,03:17:10,,
184551,2024,MATT,"All right, you take one point of bludgeoning damage, Nott, and blood just  from the nose. ",2,03:17:11,,(flowing noise)
184552,2025,LIAM,I have this. We're taking these people across to jail. ,2,03:17:18,,
184553,2026,TRAVIS,"Indeed, stay our blade, please, obviously he can handle this. ",2,03:17:21,,(Regal voice)
184554,2027,LIAM,Don't you fucking move you little green piece of filth. ,2,03:17:25,,
184555,2028,SAM,,2,03:17:28,,(spits) 
184556,2029,TRAVIS,"Right in your face! Haha, incredible. ",2,03:17:30,,
184557,2030,LIAM,"This one is mine, thank you. Beat her within an inch of her life. ",2,03:17:36,,
184558,2031,MATT,I need you to make a deception check on that one. ,2,03:17:42,,
184559,2032,TALIESIN,We are just the worst. This is just terrible. ,2,03:17:45,,
184560,2033,MARISHA,Oh man. ,2,03:17:49,,
184561,2034,LIAM,,2,03:17:50,,(cheering) 
184562,2035,SAM,We've practiced this before. We got this routine down. ,2,03:17:54,,
184563,2036,MATT,"You see a look of disappointment come across the two crownsguards' faces in their inability to help you skewer this small, feral creature. They both put their blades away. ""All right if you see anything else, give a shout. "" ",2,03:17:59,,(spits)
184564,2037,SAM,Ugh. ,2,03:18:16,,
184565,2038,MATT,They both continue their walk past the rest of you. ,2,03:18:17,,
184566,2039,LIAM,The rest of you lot fall in line. I drag the little one off. ,2,03:18:19,,
184567,2040,SAM,,2,03:18:24,,(snivels) 
184568,2041,MATT,They look over at the tiefling-- partially crouched in the water. ,2,03:18:27,,
184569,2042,SAM,She's taking a shit. ,2,03:18:33,,
184570,2043,LAURA,I really had to pee! ,2,03:18:35,,
184571,2044,MATT,"""Hey! Not in the Ustaloch!"" ",2,03:18:37,,(laughter) 
184572,2045,LAURA,Okay. Oh okay. I get out. I stand up and slowly dredge out of the water. ,2,03:18:45,,
184573,2046,MATT,"Your legs are soaked from thigh to foot, and they both eye you warily and slowly walk past. ",2,03:18:59,,
184574,2047,LAURA,,2,03:19:07,,(sigh of relief) 
184575,2048,MARISHA,It's real cold out. ,2,03:19:10,,
184576,2049,LIAM,Have they cleared the way? ,2,03:19:12,,
184577,2050,MATT,"Eventually, they pass beyond a point where you feel absolute dread of their presence. ",2,03:19:15,,
184578,2051,TRAVIS,Is that a natural thing for you guys to just attack each other in moments of stress? ,2,03:19:21,,
184579,2052,LIAM,"Are you all right? I am so very sorry, I'm so sorry-- ",2,03:19:25,,
184580,2053,SAM,"No, I'm fine that was good acting. You were perfect. I panicked, I didn't know what to do. I was trying to create some sort of distraction. ",2,03:19:27,,
184581,2054,LIAM,Let me see your teeth. Okay. You look all right. ,2,03:19:34,,
184582,2055,SAM,,2,03:19:38,,(laughter) 
184583,2056,TRAVIS,"Oh, I can't tell if that got worse or better. ",2,03:19:45,,
184584,2057,MARISHA,You fixed them a bit! ,2,03:19:48,,
184585,2058,LIAM,Okay. Who wants to go to the circus? ,2,03:19:52,,
184586,2059,MARISHA,Yay. ,2,03:19:56,,
184587,2060,MATT,"All right, you guys are make the rest of the path to the outskirts of the circus. You see at the very front flap of it you see a crownsguard who's like  sitting there, his arms crossed to the front keeping an eye out, he is doing late-shift. You do see the faint distant flickering glow of firelight from the back side of the circus. ",2,03:19:58,,(yawn)
184588,2061,MARISHA,What is that? Do you guys have like a nightlight? ,2,03:20:19,,
184589,2062,TALIESIN,It's where we camp. ,2,03:20:23,,
184590,2063,MATT,"Yeah, you saw it earlier, you saw the campfire. ",2,03:20:25,,
184591,2064,MARISHA,Oh sure. ,2,03:20:26,,
184592,2065,TRAVIS,"If you want to make your ways around, I could distract them for a moment, have a conversation with them. ",2,03:20:28,,
184593,2066,MARISHA,Do they still look like crownsguard? ,2,03:20:33,,
184594,2067,MATT,Yes. ,2,03:20:34,,
184595,2068,TRAVIS,For an hour. ,2,03:20:35,,
184596,2069,MARISHA,"Okay, yeah. ",2,03:20:37,,
184597,2070,LIAM,You you want to go with them? I'll go with him. ,2,03:20:38,,
184598,2071,SAM,"Sure, but will you be watching me or no? You don't have to. ",2,03:20:42,,
184599,2072,LIAM,Frumpkin will go with you. ,2,03:20:48,,
184600,2073,SAM,All right. I'll go with you and-- who else is going? Are you stealthy? ,2,03:20:49,,
184601,2074,LAURA,We'll take care of you. Don't worry! ,2,03:20:56,,
184602,2075,TALIESIN,They're not going to talk to you without ,2,03:20:59,,
184603,2076,LIAM,"I'm a little jittery, do you want to be a front man for a little while? ",2,03:21:02,,
184604,2077,TRAVIS,"Sure I got it, yeah. ",2,03:21:04,,
184605,2078,LIAM,Okay. ,2,03:21:05,,
184606,2079,MATT,"All right, so what are the groups here? ",2,03:21:06,,
184607,2080,SAM,The girls and the boys. ,2,03:21:09,,
184608,2081,TRAVIS,Caleb and me-- ,2,03:21:10,,
184609,2082,LAURA,And Molly. ,2,03:21:11,,
184610,2083,SAM,,2,03:21:13,,(laughter) 
184611,2084,TALIESIN,I'm fabulous. ,2,03:21:15,,
184612,2085,MATT,"Molly, who are you going with? ",2,03:21:17,,
184613,2086,TALIESIN,"I'm going with the girls, because the circus kids won't talk to them without me. ",2,03:21:19,,
184614,2087,MATT,"All right, so the three of you are going forward. What are you doing? I guess I should ask. ",2,03:21:22,,
184615,2088,TRAVIS,"I walk up to the guard.  It's a late night, not much action this evening. See anything unusual? ",2,03:21:27,,(regal voice)
184616,2089,MATT,"I need to sleep. Regular hours."" ",2,03:21:35,,
184617,2090,TRAVIS,"Yeah, have you heard heard? How long are they supposed to be here? ",2,03:21:44,,
184618,2091,MATT,"""Until they finish this fucking investigation. They keep bugging people for information, but they're all just clammed up and not saying shit."" ",2,03:21:46,,
184619,2092,TRAVIS,"At least you're by the tent, they've had us walking the perimeter of the lake the entire time. ",2,03:21:54,,
184620,2093,MATT,"""It's bullshit. I wish they would just go ahead and execute them. That carnival master or whatever and get it over with."" ",2,03:21:57,,
184621,2094,TRAVIS,"Did they find anything inside, today? Tell me, ",2,03:22:05,,
184622,2095,MATT,"""They investigated the corpses and found nothing yet. Still in there if you want to take a look at it."" ",2,03:22:09,,
184623,2096,TRAVIS,Would you mind if we popped in? ,2,03:22:14,,
184624,2097,MATT,"""I mean I suppose so."" Make a deception check. ",2,03:22:17,,
184625,2098,MARISHA,"Something good, something good? ",2,03:22:22,,
184626,2099,TALIESIN,No. ,2,03:22:26,,
184627,2100,TRAVIS,Oh! 13. ,2,03:22:27,,
184628,2101,MATT,"Okay. He thinks a second on it. ""Oh I suppose so. Go on in."" ",2,03:22:32,,
184629,2102,TRAVIS,"We'll be quick, super fast. ",2,03:22:41,,
184630,2103,MATT,"""If there's any way to expedite this, if you can pin it on any of them, we can just kill them and take care of it. Let me know."" ",2,03:22:43,,
184631,2104,TRAVIS,,2,03:22:56,,(as Grog) That worked way better than I thought. Like we should-- I mean-- (as Fjord) should we look around for stuff or what? (laughter) 
184632,2105,SAM,Yes. Yes. ,2,03:23:10,,
184633,2106,LIAM,You are very good with voices. ,2,03:23:12,,
184634,2107,TRAVIS,"Well you know, I do a little mimicry here and there. We should look, come on. Check the grounds. Maybe we can find where the bodies are laying. ",2,03:23:16,,
184635,2108,LIAM,"Yeah, let's have a look around. ",2,03:23:22,,
184636,2109,MATT,There's no light inside. ,2,03:23:24,,
184637,2110,LIAM,I take a rag out of my side satchel and I cast-- what the hell is it called because I've only been a wizard for a short time-- one Dancing Light underneath the rags so it's only dim. ,2,03:23:31,,
184638,2111,MATT,"All right, so you have this self-made hooded lantern with the hood you have over it. ",2,03:23:46,,
184639,2112,LIAM,Yeah. ,2,03:23:52,,
184640,2113,MATT,Okay. ,2,03:23:53,,
184641,2114,MARISHA,That's dope. ,2,03:23:54,,
184642,2115,LIAM,What the fuck are we looking for in here? ,2,03:23:56,,
184643,2116,MATT,"And Nott, you're going with them? ",2,03:23:59,,
184644,2117,SAM,I'm with the girls. ,2,03:24:00,,
184645,2118,TRAVIS,"Where did the bodies fall? Over there, didn't they? ",2,03:24:02,,
184646,2119,LIAM,"That's right, yeah. ",2,03:24:03,,
184647,2120,TRAVIS,Well let's search the grounds. ,2,03:24:05,,
184648,2121,MATT,"You make your way inside, the smell is pretty bad. You can smell the flesh beginning to decay. ",2,03:24:07,,
184649,2122,TRAVIS,Have they moved the bodies or are the bodies still there? ,2,03:24:11,,
184650,2123,MATT,"With a bit of looking, the bodies are still there where they left them. They have not moved, you can see a couple of remnants of notes and sheets that have been crumpled, but the bodies have been left where they are. ",2,03:24:13,,
184651,2124,TRAVIS,Can we check the bodies for anything? ,2,03:24:27,,
184652,2125,LIAM,"Is there anything arcane? From all my studies, does anything here ring any bell? I have a photographic memory. ",2,03:24:34,,
184653,2126,MATT,Go and make a religion check. ,2,03:24:45,,
184654,2127,LIAM,All right. That is a ten. ,2,03:24:50,,
184655,2128,MATT,"Unfortunately, you don't have a lot of research on the undead, or whatever might be the essence of this creature's creation, and the more you look at it, you're like, ""This is not my specialty."" ",2,03:24:54,,
184656,2129,LIAM,"Okay. What about the perimeters of here, where all the people were? There was a swarm of people. I spend five minutes seeing anything was dropped of interest. ",2,03:25:05,,
184657,2130,MATT,"Make an investigation check, both of you. ",2,03:25:13,,
184658,2131,TRAVIS,That's better. ,2,03:25:16,,
184659,2132,LIAM,I miss the twins. ,2,03:25:18,,
184660,2133,TRAVIS,16. ,2,03:25:20,,
184661,2134,LIAM,Big ten. ,2,03:25:21,,
184662,2135,MATT,"Glancing about, you can see the track marks of everyone fleeing. You can see the spatters of blood. You can see the place where the transformation occurred. There is a horrible shedding of certain layers of flesh. You can see previously existing layers of flesh and muscle that were shed as whatever this undead thing was fell to the ground. Once again, you make a religion check as well. ",2,03:25:23,,
184663,2136,TRAVIS,Okay. Roll high. I did not. Ten. ,2,03:25:58,,
184664,2137,MATT,Yeah. This is not your specialty. You have little experience with the undead and this type of magic. ,2,03:26:01,,
184665,2138,TRAVIS,We can't spend that long in here. Maybe we just take a bit of it with us. Do you have a pocket? ,2,03:26:08,,
184666,2139,LIAM,"I have many pockets, of course I have pockets. ",2,03:26:13,,
184667,2140,TRAVIS,Like a jar? I-I got no pockets! ,2,03:26:16,,
184668,2141,SAM,You designed a character with no pockets?! Why would you do that? ,2,03:26:19,,
184669,2142,TRAVIS,"There's no pockets! All right, but I'll check. ",2,03:26:24,,
184670,2143,LIAM,He's just in the Blue Man Group unitard and that's it. ,2,03:26:27,,
184671,2144,MARISHA,I'm sure Rob Liefeld just got a nosebleed and he doesn't know why. ,2,03:26:30,,
184672,2145,LIAM,So this dead thing is here in front of me? ,2,03:26:34,,
184673,2146,MATT,"Two of them. There's the main one, the ground zero one, which is where you were putting all your attention, and then there's the woman, who was transformed as part of the first. ",2,03:26:41,,
184674,2147,LIAM,"I will take my dagger, and I will slice a little bit off of the woman, and it's going to get dark in here and I will snuff out the light and use the rag to roll it up and I'll put the little piece in my pack. ",2,03:26:47,,
184675,2148,MATT,With a squishy sound you place it within your pack. ,2,03:27:03,,
184676,2149,LIAM,"Let's get out of here, I'm going to be sick. ",2,03:27:10,,
184677,2150,TRAVIS,Agreed. ,2,03:27:12,,
184678,2151,MATT,"All right. The four of you, I need you to roll stealth checks, please. ",2,03:27:13,,
184679,2152,MARISHA,Oh not bad! 21. ,2,03:27:20,,
184680,2153,TALIESIN,17. ,2,03:27:26,,
184681,2154,LAURA,18. ,2,03:27:27,,
184682,2155,SAM,25. ,2,03:27:28,,
184683,2156,MATT,"Without issue, you guys quickly dart around the side of the tent and make your way right towards the central area where the multitude of tents to this back encampment is placed. There is a single campfire. The embers are burning out. It has not been kept up. You do see two crownsguard who are currently keeping watch. One of them is slumped in a chair across from the fire and is nodding off. The other is doing a basic patrol and looking around. Other than that, you don't hear any sounds, you don't see anybody else. Just the two crownsguard. ",2,03:27:29,,
184684,2157,TALIESIN,Which of the tents is currently occupied? ,2,03:28:06,,
184685,2158,MATT,Then there's a medium sized tent on the north side. Who would be in that one? ,2,03:28:10,,
184686,2159,TALIESIN,"Toya and Kylre share a tent, that's right. It would be Desmond. ",2,03:28:49,,
184687,2160,MATT,"Desmond would be the other one. It would be Gustav staying there as well, but Gustav changes between the tent and the cart. ",2,03:28:55,,
184688,2161,MARISHA,The cart? ,2,03:29:02,,
184689,2162,TALIESIN,We have a wagon. ,2,03:29:04,,
184690,2163,LAURA,"Molly, I have a question. What made you guys set up your tent here? ",2,03:29:05,,
184691,2164,TALIESIN,"We were told to set it up here, if I recall. ",2,03:29:10,,
184692,2165,LAURA,In this specific area? ,2,03:29:13,,
184693,2166,TALIESIN,"That sounds right. If I recall, we were specifically told to set up tent right here. ",2,03:29:18,,
184694,2167,MARISHA,"And it's by the lake, right? ",2,03:29:21,,
184695,2168,MATT,Maybe 150-200 feet away from it. ,2,03:29:24,,
184696,2169,MARISHA,That's pretty close to a lake. ,2,03:29:28,,
184697,2170,LAURA,What if they set up their tent on a cursed land or something? ,2,03:29:30,,
184698,2171,MARISHA,"It's the lake, it's common? ",2,03:29:36,,
184699,2172,TALIESIN,What's the easiest tent to get to without-- ,2,03:29:41,,
184700,2173,MATT,Do you want to go to the north side or the south side of the main tent? ,2,03:29:46,,
184701,2174,TALIESIN,I want to go with whatever's furthest away from the guards. ,2,03:29:49,,
184702,2175,SAM,Shouldn't we just go to the Toya tent? ,2,03:29:51,,
184703,2176,MATT,"The Toya tent's on the south side, that's the opposite side, you guys would have probably come in from the north end. ",2,03:29:53,,
184704,2177,TALIESIN,What's the easiest to get to without-- ,2,03:29:57,,
184705,2178,MATT,That would be the one that contains Ornna and the Knot sisters. ,2,03:29:59,,
184706,2179,TALIESIN,I'm going to go back there and do our traditional ,2,03:30:03,,(bird call) 
184707,2180,MATT,Okay. There's actually no response. ,2,03:30:09,,
184708,2181,LAURA,,2,03:30:15,,(bird call) 
184709,2182,MARISHA,"I had Mona and Lena, but maybe it's Lolie. ",2,03:30:21,,
184710,2183,TALIESIN,Yuli. It's Mona and Yuli. I'm going to try one of the other tents. Am I getting the sense that any of them are in? ,2,03:30:27,,
184711,2184,SAM,Look over here! ,2,03:30:40,,
184712,2185,TALIESIN,Over here! ,2,03:30:41,,
184713,2186,MATT,"The other tent you get to and you make the same sound? This would be the one that Desmond usually is in, too. There's a pause, and then you hear a very faint . ",2,03:30:43,,(bird call)
184714,2187,TALIESIN,And just-- ,2,03:30:52,,
184715,2188,MATT,"Okay. You glance inside and you can see, leaning up from a bedroll, Desmond who is half-awake, and glances over and sees you. He's out of outfit, out of makeup, and he gives a nod. ",2,03:30:59,,
184716,2189,TALIESIN,"  Do you know what's going on?   Assume we're whispering, because this is bullshit. ",2,03:31:13,,(whispering) (switches to normal volume)
184717,2190,MATT,Yeah. ,2,03:31:20,,
184718,2191,TALIESIN,How is it? What's happened? ,2,03:31:22,,
184719,2192,MATT,"""They've come around asking a few questions, we're trying to figure it out ourselves. Are you okay?"" ",2,03:31:25,,
184720,2193,TALIESIN,I could be worse. ,2,03:31:32,,
184721,2194,MATT,"""How's Gustav? And Bosun?"" ",2,03:31:35,,
184722,2195,TALIESIN,They couldn't be worse. And then Yasha Yasha'd. I don't know. Did Toya see anything? Did she say anything? ,2,03:31:37,,
184723,2196,MATT,"""We're still trying to figure this out ourselves. Are you alone?"" ",2,03:31:55,,
184724,2197,TALIESIN,"They're idiots, but they're helping. ",2,03:32:02,,
184725,2198,MATT,"""Well bring them in."" ",2,03:32:06,,
184726,2199,SAM,We come in. ,2,03:32:08,,
184727,2200,MATT,"Even though you're all under the cover of night and having this conspiratorial conversation, he has this melancholy about him that permeates the space inside the tent. He says, ""So you're all the ones that helped earlier. Thank you. It would have been far worse if you hadn't."" ",2,03:32:10,,
184728,2201,LAURA,No problem. ,2,03:33:00,,
184729,2202,TALIESIN,What do they think happened? What are they asking? ,2,03:33:03,,
184730,2203,MATT,"They're thinking Gustav made this happen. I don't think it's Gustav, he's a good man. He makes poor choices and it's plagued him his whole life, you can see it in his brow. But good intentions have grave consequences. No one that good comes out of Shady Creek Run without some mistakes behind them, but I don't see him doing this."" ",2,03:33:06,,
184731,2204,TALIESIN,What would be the point? ,2,03:33:36,,
184732,2205,LAURA,Has it ever happened like this before? ,2,03:33:38,,
184733,2206,MATT,"""No."" ",2,03:33:40,,
184734,2207,LAURA,Anything weird ever happened before? ,2,03:33:41,,
184735,2208,MATT,"Bunch of strange freaks gathered to this show."" ",2,03:33:43,,
184736,2209,MARISHA,Was there anyone new here recently that you haven't worked with a lot? ,2,03:33:52,,
184737,2210,MATT,"""Yeah, she apparently ran off."" ",2,03:33:57,,
184738,2211,TALIESIN,"Yasha's the newest, but she can be flighty. ",2,03:33:59,,
184739,2212,MARISHA,What about Mona and Yuli? ,2,03:34:04,,
184740,2213,MATT,"""The sisters are bitter, but it's no fault of theirs."" ",2,03:34:11,,
184741,2214,MARISHA,Why are they bitter? ,2,03:34:17,,
184742,2215,MATT,"""Because the world is cruel."" ",2,03:34:19,,
184743,2216,TALIESIN,"You've never met it-- Well, nevermind. ",2,03:34:21,,
184744,2217,MATT,"""I wish I could help them, but it--"" ",2,03:34:23,,
184745,2218,MARISHA,What happened to them? ,2,03:34:25,,(stutters)
184746,2219,LAURA,Are you drunk? What's going on? ,2,03:34:29,,
184747,2220,MARISHA,"No, I'm trying to hear and whisper at the same time. ",2,03:34:31,,
184748,2221,LAURA,You can talk at a normal volume. ,2,03:34:35,,
184749,2222,MATT,Magical whisper. Cone of Whisper. ,2,03:34:38,,
184750,2223,MARISHA,Matt Cone of Whisper! ,2,03:34:40,,
184751,2224,TALIESIN,"Oh God, that's a new thing now. ",2,03:34:43,,
184752,2225,MARISHA,What did they say? Why do they think that? Why is the world shitty? ,2,03:34:45,,
184753,2226,MATT,"""Have you been around? Have you travelled to see anything?"" ",2,03:34:50,,
184754,2227,MARISHA,"Yeah. Listen. The world has its own brand of shitty depending on whose eyes are looking at it, right? So what is their brand of shitty? ",2,03:34:53,,
184755,2228,TALIESIN,Circus shitty. ,2,03:35:04,,
184756,2229,MATT,"""I don't know. Ask them."" ",2,03:35:05,,
184757,2230,MARISHA,Where are they? ,2,03:35:09,,
184758,2231,TALIESIN,In a tent over there. ,2,03:35:11,,
184759,2232,MATT,"""They don't seem to take much of a liking to me anyway, so I can't really tell you myself. I'm sorry."" ",2,03:35:13,,
184760,2233,SAM,They don't like you? Why? ,2,03:35:19,,
184761,2234,MATT,"""There's a lot of people that don't like me."" ",2,03:35:21,,
184762,2235,LAURA,"I like you, Desmond. I think you're great. ",2,03:35:24,,
184763,2236,SAM,Why? What did you do? ,2,03:35:27,,
184764,2237,MATT,"He looks at you and goes, ""Same reason folks probably don't like you; you're different."" ",2,03:35:29,,
184765,2238,SAM,Hmm. ,2,03:35:34,,
184766,2239,TALIESIN,Is everybody still here? They've not taken anyone away other than-- ,2,03:35:36,,
184767,2240,MATT,"""Other than those two, everyone else is here. We're just keeping under watch until their investigation is complete."" ",2,03:35:40,,
184768,2241,MARISHA,"Molly, why did you laugh when I asked about the sisters? ",2,03:35:44,,
184769,2242,TALIESIN,"We're carnival people, we've all got our issues. You don't end up here if you're not a little weird. ",2,03:35:51,,
184770,2243,LAURA,Can I try something? I want to try to cast Detect Good and Evil. ,2,03:36:02,,
184771,2244,MATT,Okay. ,2,03:36:09,,
184772,2245,LIAM,Cleric shit! ,2,03:36:10,,
184773,2246,LAURA,Right? ,2,03:36:11,,
184774,2247,SAM,On? ,2,03:36:12,,
184775,2248,LAURA,"On the area. It lasts up to ten minutes, so it's within 30 feet of me. ",2,03:36:13,,
184776,2249,TRAVIS,You ever cast this before? ,2,03:36:20,,
184777,2250,LAURA,No. ,2,03:36:21,,
184778,2251,"TRAVIS, TALIESIN, MARISHA",First cast! ,2,03:36:22,,
184779,2252,"TRAVIS, TALIESIN",First blood! ,2,03:36:24,,
184780,2253,MATT,"So you cast it. You concentrate. You reach down and grasp the bottom of your symbol that hangs around your belt, and there's a faint rush of divine force given to your consciousness. You don't sense within 30 feet of you any fiendish, or celestial, or fey, or undead, or aberration. ",2,03:36:28,,
184781,2254,LAURA,Nothing that's been desecrated? ,2,03:36:54,,
184782,2255,MATT,Nothing from this tent or within 30 feet. ,2,03:36:57,,
184783,2256,SAM,Does it follow her? ,2,03:36:59,,
184784,2257,LAURA,"Yeah, it follows me. ",2,03:37:00,,
184785,2258,MATT,It's like a radial thing. ,2,03:37:01,,
184786,2259,SAM,Maybe we'll see something? ,2,03:37:03,,
184787,2260,LAURA,Yeah. Am I close to the edge of the main tent? ,2,03:37:05,,
184788,2261,MATT,"There are two tents to the north. There's a bigger one, and a medium one. The one that you're in right now is the larger one to the north, and as such contains-- Actually no. The one that you guys are in right now is the medium one. The one that contains Desmond. The larger one contains both of the sisters and Ornna. ",2,03:37:12,,
184789,2262,LAURA,Okay. And they're closer to the big tent? Where is the big tent? ,2,03:37:30,,
184790,2263,MATT,Correct. The big tent is about ten to 15 feet from the one you're in right now. ,2,03:37:34,,
184791,2264,LAURA,"Okay, cool. Yeah, let's leave. I'll get up to the edge of the big tent, and I want to see if I can feel anything weird in that area. ",2,03:37:37,,
184792,2265,MATT,Okay. Is everyone else staying inside or are you going with her? ,2,03:37:46,,
184793,2266,SAM,"We're going with, but before we leave I'll ask Desmond: From one outcast to another, are there any questions that are bugging ",2,03:37:48,,
184794,2267,MATT,"He thinks for a second. ""I don't want this all to fall on Gustav. He's done a lot of good for"" ""all of us, and the way they're talking about the investigation, they're looking to make a scapegoat"" ""of this."" ",2,03:38:02,,
184795,2268,SAM,"Well, thank you. ",2,03:38:18,,
184796,2269,MATT,"""Thank you."" ",2,03:38:20,,
184797,2270,SAM,That's how they talk to each other. That's how carnival folk talk to each other. ,2,03:38:22,,(mimics bird call poorly)
184798,2271,TALIESIN,"Oh, for fuck's sake. I'm going to do my best. ",2,03:38:36,,
184799,2272,MATT,"""Thank you."" ",2,03:38:41,,
184800,2273,TALIESIN,I'm going to quietly sneak out the back of the tent again and sneak into the-- ,2,03:38:43,,
184801,2274,MATT,"Another stealth check, my friends. ",2,03:38:48,,
184802,2275,TALIESIN,"Oh god, I hate all of this. ",2,03:38:49,,
184803,2276,LAURA,"I'm going to give Molly Blessing, so you get advantage. ",2,03:38:54,,
184804,2277,SAM,21. ,2,03:39:00,,
184805,2278,MARISHA,13. Not great. ,2,03:39:02,,
184806,2279,TALIESIN,13. ,2,03:39:04,,
184807,2280,MATT,With advantage? ,2,03:39:05,,
184808,2281,TALIESIN,With advantage. ,2,03:39:06,,
184809,2282,LAURA,12. ,2,03:39:07,,
184810,2283,MATT,Okay. You guys make your way up to the edge of the tent. ,2,03:39:08,,
184811,2284,TALIESIN,I'm not going to make the noise I'm just going to-- ,2,03:39:19,,
184812,2285,MATT,"Right. As you make your way over to the edge of the tent where the sisters and Ornna are, you focus and concentrate. Nothing, from the radial thing. One of the guards, who's standing up and making a patrol, looks over right as you duck behind and you hear a ""Huh?"" ",2,03:39:20,,
184813,2286,SAM,Uh oh. ,2,03:39:42,,
184814,2287,LAURA,"Quick, go in the tent. ",2,03:39:45,,
184815,2288,TALIESIN,We're going to go in the tent. ,2,03:39:46,,
184816,2289,LAURA,We all duck under the tent go and act like we're sleeping. ,2,03:39:48,,
184817,2290,MATT,You guys all dodge under the tent just as the guard begins to pass around. You hear the footsteps around. As you step in you watch as the two Knot sisters-- ,2,03:39:51,,
184818,2291,TALIESIN,,2,03:39:58,,(shushes) 
184819,2292,MATT,They both curl into a ball and stay really quiet. All of the sudden Ornna comes to consciousness and  the footsteps finish the circle and then go back towards where the fire is. ,2,03:40:01,,(light footsteps)
184820,2293,LAURA,That was close. ,2,03:40:22,,
184821,2294,MATT,"Ornna leans in, goes like, ""Okay, what is going on."" ",2,03:40:23,,
184822,2295,TALIESIN,"That's what I'm trying to figure out, what the fuck is going on. They're with me, it's been complicated. Gustav's in deep. Bosun's in deep. ",2,03:40:27,,
184823,2296,LAURA,Tell us you know something. ,2,03:40:41,,
184824,2297,MATT,"""What do you want to know?"" ",2,03:40:43,,
184825,2298,TALIESIN,What did you see? I don't know. ,2,03:40:45,,
