,index,name,player,text,episode,inaudible_speech,nonspeech,season
36293,2075,Aabria,Aabria,"standing on a heart that has slowed down to the point where, like, you",2,,,Burrow's End
36294,2076,Aabria,Aabria,"look down and you're like, still technically beating. This thing is on",2,,,Burrow's End
36295,2077,Aabria,Aabria,"its last legs, so what do you want to do?",2,,,Burrow's End
36296,2078,Brennan,Brennan," Let me ask you, dungeon master.",2,,,Burrow's End
36297,2079,Aabria,Aabria, Me!,2,,,Burrow's End
36298,2080,Brennan,Brennan," If this thing seems on death's door, and, like, the smartest",2,,,Burrow's End
36299,2081,Brennan,Brennan,"thing for me to do is just keep chewing through this heart, that's what",2,,,Burrow's End
36300,2082,Brennan,Brennan,"I'm gonna do. I am out of smites, I've used up all my juice, right?",2,,,Burrow's End
36301,2083,Brennan,Brennan,"There's one thing that I could do that would be very weird, but if I",2,,,Burrow's End
36302,2084,Brennan,Brennan,feel like I can't—,2,,,Burrow's End
36303,2085,Erika,Erika," Well, you gotta do it.",2,,,Burrow's End
36304,2086,Brennan,Brennan," If I feel like I can't get it done in one bite, I think I need",2,,,Burrow's End
36305,2087,Brennan,Brennan,to throw the Hail Mary 'cause of me and my daughter are both very,2,,,Burrow's End
36306,2088,Brennan,Brennan,injured. So there's a weirder thing I think I would try to do in this,2,,,Burrow's End
36307,2089,Brennan,Brennan,moment if I feel like I can't get it done in one hit.,2,,,Burrow's End
36308,2090,Aabria,Aabria," Okay, shoot, 'cause I want to see the cool thing. The honest",2,,,Burrow's End
36309,2091,Aabria,Aabria,"answer is, if you focus on this thing and land the hit, it's done.",2,,,Burrow's End
36310,2092,Brennan,Brennan," Okay. But I also know my sister and Thorn are out there, so I",2,,,Burrow's End
36311,2093,Brennan,Brennan,"think what I might, this is a weird one. I'm just gonna throw it at you,",2,,,Burrow's End
36312,2094,Brennan,Brennan,just 'cause I want you as a fellow person who loves the rules of the,2,,,Burrow's End
36313,2095,Brennan,Brennan,game to know.,2,,,Burrow's End
36314,2096,Brennan,Brennan," I can spend five points of Lay on Hands to cure a disease, and",2,,,Burrow's End
36315,2097,Brennan,Brennan,I'm standing on the heart of this bear.,2,,,Burrow's End
36316,2098,Aabria,Aabria," Oh, shit.",2,,,Burrow's End
36317,2099,Brennan,Brennan," I don't know what that would do, but there's part of me that",2,,,Burrow's End
36318,2100,Brennan,Brennan,"knows I can do this. I know I can heal my kids when they're sick, right?",2,,,Burrow's End
36319,2101,Brennan,Brennan,"And I'm standing on this bear, and looking at these chipmunks and seeing",2,,,Burrow's End
36320,2102,Brennan,Brennan,"the whole last round of combat, I think I look and go, ""This animal's",2,,,Burrow's End
36321,2103,Brennan,Brennan,"not dead, and it hasn't done anything other than roar, likely in pain,""",2,,,Burrow's End
36322,2104,Brennan,Brennan,and there's some amount of empathy that goes out to it. Empathy here,2,,,Burrow's End
36323,2105,Brennan,Brennan,"might be killing it, right? I'm going to, I think, release five points",2,,,Burrow's End
36324,2106,Brennan,Brennan,"of Lay on Hands into the heart to cure a disease, just to see what that",2,,,Burrow's End
36325,2107,Brennan,Brennan,would do.,2,,,Burrow's End
36326,2108,Siobhan,Siobhan, Cool.,2,,,Burrow's End
36327,2109,Aabria,Aabria," Give me just a charisma check, your spell casting. ",2,,(dice,Burrow's End
36328,2110,Brennan,Brennan, That's a four.,2,,,Burrow's End
36329,2111,Aabria,Aabria," Okay, in this moment, you know how to end the threat. This thing",2,,,Burrow's End
36330,2112,Aabria,Aabria,"is on death's door, but there's a lot of things happening right now. The",2,,,Burrow's End
36331,2113,Aabria,Aabria,death of the bear seems like the worst possible outcome for these,2,,,Burrow's End
36332,2114,Aabria,Aabria,"chipmunks, but it's not going to kill them. But you do, as you're sort",2,,,Burrow's End
36333,2115,Aabria,Aabria,"of putting all of this together, realize that the disease afflicting",2,,,Burrow's End
36334,2116,Aabria,Aabria,this bear is this parasite infection.  You don't,2,,(slow orchestral music),Burrow's End
36335,2117,Aabria,Aabria,"think, with a four, that curing this bear will spare its life, but you",2,,,Burrow's End
36336,2118,Aabria,Aabria,do think it might knock out the rest of those parasites.,2,,,Burrow's End
36337,2119,Brennan,Brennan," Okay, the bear's beyond saving. I know I rolled very badly, but",2,,,Burrow's End
36338,2120,Brennan,Brennan,"just based on your narration there, it's like the disease is the thing",2,,,Burrow's End
36339,2121,Brennan,Brennan,"keeping it alive, kind of thing, okay.",2,,,Burrow's End
36340,2122,Brennan,Brennan," In that case, I will go for it. I will knock out, I will put",2,,,Burrow's End
36341,2123,Brennan,Brennan,"five points into the bear and try to knock out the parasites, if I can.",2,,,Burrow's End
36342,2124,Aabria,Aabria," Okay. Lila, you've wanted to know for so long what the Blue is,",2,,,Burrow's End
36343,2125,Aabria,Aabria,"this thing that you've heard about, spoken in terms too nebulous for a",2,,,Burrow's End
36344,2126,Aabria,Aabria,"mind as sharp as yours. Jaysohn, in that same way, you see your mom sort",2,,,Burrow's End
36345,2127,Aabria,Aabria,"of changing from a kill stroke to something different, something",2,,,Burrow's End
36346,2128,Aabria,Aabria,"cleverer, and you see her hands go entirely to blue as she puts them",2,,,Burrow's End
36347,2129,Aabria,Aabria,deep into the tissue of this heart and releases something that causes a,2,,,Burrow's End
36348,2130,Aabria,Aabria,"surge of blue to move all the way through, a pulse through this entire",2,,,Burrow's End
36349,2131,Aabria,Aabria,"body. What are you looking for or at in this moment, where you are",2,,,Burrow's End
36350,2132,Aabria,Aabria,"suddenly, like, point blank looking at the interaction of blue in the",2,,,Burrow's End
36351,2133,Aabria,Aabria,"world coming from your mother, the person you trust most out of all",2,,,Burrow's End
36352,2134,Aabria,Aabria,"things? Like, where is your priority? Are you trying to understand the",2,,,Burrow's End
36353,2135,Aabria,Aabria,magic of it? Are you trying to understand your mother? Are you trying to,2,,,Burrow's End
36354,2136,Aabria,Aabria,"understand the bear? Are you trying to understand, like, these",2,,,Burrow's End
36355,2137,Aabria,Aabria,"chipmunks, this parasite? What do you care about as, like, this big",2,,,Burrow's End
36356,2138,Aabria,Aabria,tremendous thing goes off? Where are your eyes?,2,,,Burrow's End
36357,2139,Izzy,Izzy, My mom.,2,,,Burrow's End
36358,2140,Aabria,Aabria," Give me, then, an investigation check. ",2,,(slow suspenseful music),Burrow's End
36359,2141,Izzy,Izzy, 15.,2,,,Burrow's End
36360,2142,Aabria,Aabria," What you see, as she releases this energy into the heart, is her",2,,,Burrow's End
36361,2143,Aabria,Aabria,"eyes go blue, and then sort of her arms are covering it, but you see, as",2,,,Burrow's End
36362,2144,Aabria,Aabria,"though it was, like, a light under a blanket or behind, like, under a",2,,,Burrow's End
36363,2145,Aabria,Aabria,"lampshade, a flash of blue where her heart is. And the pallor that it",2,,,Burrow's End
36364,2146,Aabria,Aabria,"casts internally to her feels wrong, fundamentally wrong for the first",2,,,Burrow's End
36365,2147,Aabria,Aabria,"time. The thing she's doing isn't wrong, but there is something wrong",2,,,Burrow's End
36366,2148,Aabria,Aabria,"with the magic as it moves through her. Jaysohn, what do you care about?",2,,,Burrow's End
36367,2149,Siobhan,Siobhan," I mean, I'm pretty hungry.",2,,,Burrow's End
36368,2150,Erika,Erika," Ooh,  what?",2,,(laughs),Burrow's End
36369,2151,Jasper,Jasper, Yum.,2,,,Burrow's End
36370,2152,Rashawn,Rashawn," After all this, you want to eat?",2,,,Burrow's End
36371,2153,Aabria,Aabria, So distracted?,2,,,Burrow's End
36372,2154,Rashawn,Rashawn, Work.,2,,,Burrow's End
36373,2155,Siobhan,Siobhan," I don't know, Jaysohn's not smart. Lila is the smart one.",2,,,Burrow's End
36374,2156,Aabria,Aabria," So what's Jaysohn looking at? Are you trying to, like, get a",2,,,Burrow's End
36375,2157,Aabria,Aabria,"little, get a little bite?",2,,,Burrow's End
36376,2158,Siobhan,Siobhan, I'm just thinking about having a little bite. Maybe one of,2,,,Burrow's End
36377,2159,Siobhan,Siobhan,"these chipmunks, we've killed a lot of chipmunks. I'm pretty hungry, I'm",2,,,Burrow's End
36378,2160,Siobhan,Siobhan,just a little hungry.  I'm just a little hungry guy. I'm,2,,(laughs),Burrow's End
36379,2161,Siobhan,Siobhan,growing.,2,,,Burrow's End
36380,2162,Aabria,Aabria, Give me a wisdom saving throw. ,2,,(dice rattling),Burrow's End
36381,2163,Siobhan,Siobhan, I crit. ,2,,(group laughs),Burrow's End
36382,2164,Aabria,Aabria, Aren't you good at wisdom?,2,,,Burrow's End
36383,2165,Izzy,Izzy, What was that?,2,,,Burrow's End
36384,2166,Siobhan,Siobhan," I crit and I got a crit, a nat 20.",2,,,Burrow's End
36385,2167,Aabria,Aabria," Oh, a natural 20, oh, okay. I thought it was the wrong kind-",2,,,Burrow's End
36386,2168,Brennan,Brennan," So it's for a 25, you'd, yeah-",2,,,Burrow's End
36387,2169,Aabria,Aabria," I believed,  I believed you.",2,,(laughs),Burrow's End
36388,2170,Rashawn,Rashawn," Come on, nephew.",2,,,Burrow's End
36389,2171,Aabria,Aabria," You have this, like, insane, like, just intrusive thought, and",2,,,Burrow's End
36390,2172,Aabria,Aabria,"then it gets chased with the thing that you've seen and know, and you,",2,,,Burrow's End
36391,2173,Aabria,Aabria,"not in that impulsive way of, like, I don't really care. It feels like a",2,,,Burrow's End
36392,2174,Aabria,Aabria,phenomenally good idea to take a bite. Do you do so?,2,,,Burrow's End
36393,2175,Siobhan,Siobhan," Yeah, I'm hungry. I'm hungry, I take a bite. ",2,,(group chattering),Burrow's End
36394,2176,Aabria,Aabria," As your mouth, like, sinks into this flesh, like, the flesh goes",2,,,Burrow's End
36395,2177,Aabria,Aabria,"blue in your hand as your mom's magic pulses through everything, and you",2,,,Burrow's End
36396,2178,Aabria,Aabria,"feel a connection to the Blue, even behind your eyes.",2,,,Burrow's End
36397,2179,Izzy,Izzy," Oh, my God.",2,,,Burrow's End
36398,2180,Jaysohn,Siobhan," Guys, you should try this, it's pretty good.",2,,,Burrow's End
36399,2181,Izzy,Izzy, Are you freaking magic-,2,,,Burrow's End
36400,2182,Aabria,Aabria, You're gonna level up.,2,,,Burrow's End
36401,2183,Siobhan,Siobhan, Oh. ,2,,(group exclaims),Burrow's End
36402,2184,Izzy,Izzy," Chomp, chomp, chomp, chomp, chomp! ",2,,(group chattering),Burrow's End
36403,2185,Aabria,Aabria," Ava, what do you care about and what are you looking at in this",2,,,Burrow's End
36404,2186,Aabria,Aabria,moment?,2,,,Burrow's End
36405,2187,Aabria,Aabria,,2,,(slow electronic music),Burrow's End
36406,2188,Erika,Erika, Did I just see that?,2,,,Burrow's End
36407,2189,Aabria,Aabria, This is all happening simultaneously. This is the bullet time,2,,,Burrow's End
36408,2190,Aabria,Aabria,"of, like, something big is happening and what were you looking at? It's",2,,,Burrow's End
36409,2191,Aabria,Aabria,"like the vantage point, like, what were you looking at when it happened?",2,,,Burrow's End
36410,2192,Erika,Erika," I look back  at the family, and I try to",2,,(group chattering),Burrow's End
36411,2193,Erika,Erika,remember what it was like that day so long ago. Do I know this?,2,,,Burrow's End
36412,2194,Aabria,Aabria, History or arcana with advantage. ,2,,(dice rattling),Burrow's End
36413,2195,Erika,Erika, Both of them are zero.  ,2,,(dice rattling)(slow electronic music,Burrow's End
36414,2196,Erika,Erika," It's a 14, and I'm gonna put it into history.",2,,continues),Burrow's End
36415,2197,Aabria,Aabria," You think back, and the creatures that you saw, they walked on",2,,,Burrow's End
36416,2198,Aabria,Aabria,two legs. You've seen a bear walk on two legs before when it's kind of,2,,,Burrow's End
36417,2199,Aabria,Aabria,reaching up a tree. This is different. You were covered with something,2,,,Burrow's End
36418,2200,Aabria,Aabria,"that you've never seen since then, but the smell of it, that plastic-y",2,,,Burrow's End
36419,2201,Aabria,Aabria,"wrongness, but that ozone of whatever the people in your Warren call",2,,,Burrow's End
36420,2202,Aabria,Aabria,"Blue, though you think that's a bit of a coddling name for it, it's",2,,,Burrow's End
36421,2203,Aabria,Aabria,"everywhere. This isn't what you experienced in that moment, but this is",2,,,Burrow's End
36422,2204,Aabria,Aabria,"a part of whatever's happening to your home, to your family, it's all",2,,,Burrow's End
36423,2205,Aabria,Aabria,"connected, and you feel now closer than ever to what you experienced on",2,,,Burrow's End
36424,2206,Aabria,Aabria,that day.,2,,,Burrow's End
36425,2207,Aabria,Aabria,,2,,(slow orchestral music),Burrow's End
36426,2208,Aabria,Aabria,"You pumped five points curing the disease in this bear, and every other",2,,,Burrow's End
36427,2209,Aabria,Aabria,"chipmunk  immediately drops to the ground, dead. This",2,,(faint heartbeat),Burrow's End
36428,2210,Aabria,Aabria,"parasitic behavior, they were keeping it alive. Everything in this wood",2,,,Burrow's End
36429,2211,Aabria,Aabria,"knows how dangerous it is to be here, and they looked for different",2,,,Burrow's End
36430,2212,Aabria,Aabria,"ways, ""How do I protect myself, how do I protect what I care about?",2,,,Burrow's End
36431,2213,Aabria,Aabria,"Build nests, find something strong."" This is just sort of, animals,",2,,,Burrow's End
36432,2214,Aabria,Aabria,  and when you,2,,(slow orchestral music continues)(heartbeat continues),Burrow's End
36433,2215,Aabria,Aabria,"think of what an animal is, you feel just a little bit of distance from",2,,,Burrow's End
36434,2216,Aabria,Aabria,"that idea, not stoat, but animals exploit one another. That's how nature",2,,,Burrow's End
36435,2217,Aabria,Aabria,"works, and this is just a different, more terrible kind of exploitation,",2,,,Burrow's End
36436,2218,Aabria,Aabria,and you in this moment are able to put an end to that cycle. But in that,2,,,Burrow's End
36437,2219,Aabria,Aabria,"same vein, you feel the heart stop beating, and all of you feel, as this",2,,,Burrow's End
36438,2220,Aabria,Aabria,"bear just slowly, not in a tremendous flash of pain, just lays down and",2,,,Burrow's End
36439,2221,Aabria,Aabria,"is quiet and still. And for Thorn and Viola, you see that blue field",2,,,Burrow's End
36440,2222,Aabria,Aabria,that you were working toward flash blue and begin to dim. What do you,2,,,Burrow's End
36441,2223,Aabria,Aabria,do? ,2,,(slow electronic music),Burrow's End
36442,2224,Rashawn,Rashawn, I was gonna bite this brain. ,2,,(Aabria laughs),Burrow's End
36443,2225,Izzy,Izzy," She was, she was.",2,,,Burrow's End
36444,2226,Aabria,Aabria, Go ahead.,2,,,Burrow's End
36445,2227,Rashawn,Rashawn," I was going to, like, and almost in the same vein of my sister,",2,,,Burrow's End
36446,2228,Rashawn,Rashawn,"like, this is an organ that, if I bite its brain stem, this whole thing,",2,,,Burrow's End
36447,2229,Rashawn,Rashawn,it's like Jenga to me.,2,,,Burrow's End
36448,2230,Aabria,Aabria," You get there and you see, you've seen so many brains, you are",2,,,Burrow's End
36449,2231,Aabria,Aabria,"all carnivores and predators, and its sort of pulsing glow begins to",2,,,Burrow's End
36450,2232,Aabria,Aabria,weaken and dim.,2,,,Burrow's End
36451,2233,Viola,Rashawn," Go, honey, take a bite.",2,,,Burrow's End
36452,2234,Aabria,Aabria, You're met on the other side by your husband.,2,,,Burrow's End
36453,2235,Jasper,Jasper," Just through the brain, just?",2,,,Burrow's End
36454,2236,Rashawn,Rashawn, Meet me at the brain.,2,,,Burrow's End
36455,2237,Jasper,Jasper," Hello, sweetheart.",2,,,Burrow's End
36456,2238,Aabria,Aabria," Oh, God.",2,,,Burrow's End
36457,2239,Siobhan,Siobhan," It's the worst ""Lady and the Tramp"" I've ever seen. ",2,,(slurps),Burrow's End
36458,2240,Brennan,Brennan, ♪ This is the night ♪,2,,,Burrow's End
36459,2241,Izzy,Izzy, I was thinking about Steve and Miranda on the Brooklyn Bridge.,2,,,Burrow's End
36460,2242,Siobhan,Siobhan," Oh, yes, yes.",2,,,Burrow's End
36461,2243,Aabria,Aabria," I need both of you to make, you're gonna make a charisma saving",2,,,Burrow's End
36462,2244,Aabria,Aabria,"throw, and you're gonna make a wisdom saving throw.",2,,,Burrow's End
36463,2245,Jasper,Jasper, Okay.,2,,,Burrow's End
36464,2246,Rashawn,Rashawn, I got a six.,2,,,Burrow's End
36465,2247,Aabria,Aabria, A six?,2,,,Burrow's End
36466,2248,Rashawn,Rashawn, Yes.,2,,,Burrow's End
36467,2249,Aabria,Aabria, You bite in-,2,,,Burrow's End
36468,2250,Izzy,Izzy, You level down.,2,,,Burrow's End
36469,2251,Aabria,Aabria," And you're,  you're a level one now.",2,,(laughs),Burrow's End
36470,2252,Rashawn,Rashawn, No.,2,,,Burrow's End
36471,2253,Jasper,Jasper, No. ,2,,(Aabria laughs),Burrow's End
36472,2254,Aabria,Aabria," You bite in and the Blue, like, rushes into you and through you,",2,,,Burrow's End
36473,2255,Aabria,Aabria,"and though you feel like you've connected to something, something that",2,,,Burrow's End
36474,2256,Aabria,Aabria,"is overwhelming but not unfamiliar, you feel the world sort of swirl and",2,,,Burrow's End
36475,2257,Aabria,Aabria,"go to black around you as you lose consciousness, but you're okay-",2,,,Burrow's End
36476,2258,Jasper,Jasper, An 11?,2,,,Burrow's End
36477,2259,Aabria,Aabria, You watch your wife drop and hold on just a little bit longer as,2,,,Burrow's End
36478,2260,Aabria,Aabria,your bite into it seems to send the other half of that surging blue into,2,,,Burrow's End
36479,2261,Aabria,Aabria,"you, and you're able to see her and see sort of your last thought being,",2,,,Burrow's End
36480,2262,Aabria,Aabria,"""She's not dead, but this was too much."" And in that way of surrender,",2,,,Burrow's End
36481,2263,Aabria,Aabria,you also surrender to it and fall unconscious.,2,,,Burrow's End
36482,2264,Jasper,Jasper, I just reach out for her.,2,,,Burrow's End
36483,2265,Rashawn,Rashawn," Oh, you just feel my hand go limp, or my paw go limp in your",2,,,Burrow's End
36484,2266,Rashawn,Rashawn,"hand, paw.",2,,,Burrow's End
36485,2267,Izzy,Izzy, You feel her glove. ,2,,(group laughs),Burrow's End
36486,2268,Aabria,Aabria," The glow of the Blue fades away, and everything is still and",2,,,Burrow's End
36487,2269,Aabria,Aabria,"silent inside this bear. You're almost immediately, ",2,,(dark orchestral,Burrow's End
36488,2270,Aabria,Aabria," you can kind of feel the way it settles, that this would not be a",2,,music),Burrow's End
36489,2271,Aabria,Aabria,"good permanent home. It was only the fact of it, like, staying alive",2,,,Burrow's End
36490,2272,Aabria,Aabria,"that the muscles stayed tight, that nothing went slack, that you're more",2,,,Burrow's End
36491,2273,Aabria,Aabria,"in a, like, deflated basketball now than in, like, a little house made",2,,,Burrow's End
36492,2274,Aabria,Aabria,"of meat.  What, why, I used basketball.",2,,(dark orchestral music stops),Burrow's End
36493,2275,Aabria,Aabria,That was the best word I could think of.,2,,,Burrow's End
36494,2276,Rashawn,Rashawn," Aabria, I'm just reacting to the-",2,,,Burrow's End
36495,2277,Aabria,Aabria, Ball is life.,2,,,Burrow's End
36496,2278,Rashawn,Rashawn," Beautiful language, and it is upsetting.",2,,,Burrow's End
36497,2279,Siobhan,Siobhan, You're doing it beautifully disgusting.,2,,,Burrow's End
36498,2280,Aabria,Aabria, Thank you.,2,,,Burrow's End
36499,2281,Rashawn,Rashawn, So well.,2,,,Burrow's End
36500,2282,Jasper,Jasper, Fantastic.,2,,,Burrow's End
36501,2283,Aabria,Aabria, What do you guys want to do?,2,,,Burrow's End
36502,2284,Ava,Erika," Well, I'm glad you all decided to come after your old grandmother",2,,,Burrow's End
36503,2285,Ava,Erika,finally.,2,,,Burrow's End
36504,2286,Aabria,Aabria," Just give a speech, interesting.",2,,,Burrow's End
36505,2287,Erika,Erika, Yes.,2,,,Burrow's End
36506,2288,Aabria,Aabria, Jaysohn looks better than he's ever looked. Two of them look,2,,,Burrow's End
36507,2289,Aabria,Aabria,"like they're on death's door, and you are fully, like, there is no sign",2,,,Burrow's End
36508,2290,Aabria,Aabria,of Thorn or Viola.,2,,,Burrow's End
36509,2291,Erika,Erika, Well.,2,,,Burrow's End
36510,2292,Siobhan,Siobhan," Oh, did any of us see which way, I know, we, I don't think, saw",2,,,Burrow's End
36511,2293,Siobhan,Siobhan,"Viola going in, but maybe we saw Thorn going up this way-",2,,,Burrow's End
36512,2294,Jasper,Jasper, Might have seen me?,2,,,Burrow's End
36513,2295,Rashawn,Rashawn," I mean, you pulled me up after I, like, fell, and then you",2,,,Burrow's End
36514,2296,Rashawn,Rashawn,"jumped after your mother, so I was in the tree at some point.",2,,,Burrow's End
36515,2297,Izzy,Izzy, I all but let you go. ,2,,(group trying to hold in laughter),Burrow's End
36516,2298,Aabria,Aabria," I don't think anyone has an idea of where Viola is, but you",2,,,Burrow's End
36517,2299,Aabria,Aabria,moved in pretty stealthily-,2,,,Burrow's End
36518,2300,Jasper,Jasper, I jumped in through this one and then hopped up this way-,2,,,Burrow's End
36519,2301,Aabria,Aabria," Yeah, but, you know, they were in the middle of a fight. I'll",2,,,Burrow's End
36520,2302,Aabria,Aabria,"let everyone that's still up in this room make either, like, perception,",2,,,Burrow's End
36521,2303,Aabria,Aabria,"history, or investigation to have clocked and, like, have situational",2,,,Burrow's End
36522,2304,Aabria,Aabria,awareness of where everyone was during the fight.,2,,,Burrow's End
36523,2305,Siobhan,Siobhan," A 19, no, 18.",2,,,Burrow's End
36524,2306,Aabria,Aabria," All right, you see it.",2,,,Burrow's End
36525,2307,Aabria,Aabria, You kind of missed it 'cause you were going straight for the,2,,,Burrow's End
36526,2308,Aabria,Aabria,heart and worried about your children.,2,,,Burrow's End
36527,2309,Izzy,Izzy, 22.,2,,,Burrow's End
36528,2310,Aabria,Aabria," Sweet, yes, you also are aware.",2,,,Burrow's End
36529,2311,Erika,Erika, Dirty 20.,2,,,Burrow's End
36530,2312,Aabria,Aabria," Oh, yes, all three. Basically everyone-",2,,,Burrow's End
36531,2313,Erika,Erika," I know where everybody is at all times, I have eyes-",2,,,Burrow's End
36532,2314,Aabria,Aabria," Sure, so, yeah, you can give a speech.",2,,,Burrow's End
36533,2315,Erika,Erika, In the back of my head.,2,,,Burrow's End
36534,2316,Aabria,Aabria," You know, you saw him run along the spine.",2,,,Burrow's End
36535,2317,Erika,Erika," So I'm like,",2,,,Burrow's End
36536,2318,Ava,Erika," yes, all right, all right, all right. Jaysohn, get that stuff out",2,,,Burrow's End
36537,2319,Ava,Erika,"of your mouth. Get that stuff out of your mouth, it's no good.",2,,,Burrow's End
36538,2320,Brennan,Brennan," I think I'm just, I think I'm just very still and I'm scooping",2,,,Burrow's End
36539,2321,Brennan,Brennan,"up Lila and I'm just crying really hard. I don't think I'm, like,",2,,,Burrow's End
36540,2322,Brennan,Brennan,"weeping or something, I think I'm just crying really hard.",2,,,Burrow's End
36541,2323,Siobhan,Siobhan, Can I run over to them and do that child-like pat on the back?,2,,,Burrow's End
36542,2324,Ava,Erika," Don't cry, don't, don't cry.",2,,,Burrow's End
36543,2325,Jaysohn,Siobhan," Are you okay, Mum?",2,,,Burrow's End
36544,2326,Brennan,Brennan, I think I'm patting the heart. I'm just patting this bear's,2,,,Burrow's End
36545,2327,Brennan,Brennan,heart. ,2,,(slow piano music),Burrow's End
36546,2328,Aabria,Aabria," Give me perception, medicine, or insight, your call.",2,,,Burrow's End
36547,2329,Brennan,Brennan, I'll do insight.  It's a 16.,2,,(slow piano music continues),Burrow's End
36548,2330,Aabria,Aabria," As you pat this heart, and sort of pour your sympathy into the",2,,,Burrow's End
36549,2331,Aabria,Aabria,"situation into it, there's a little part in the back of your mind that",2,,,Burrow's End
36550,2332,Aabria,Aabria,understands that there's just a little bit too much in common right now.,2,,,Burrow's End
36551,2333,Ava,Erika," Sweet pea, don't cry. You did what you had to do, and you saved",2,,,Burrow's End
36552,2334,Ava,Erika,"your family. You did real good, now stop, dry your tears, and we gotta",2,,,Burrow's End
36553,2335,Ava,Erika,keep moving.,2,,,Burrow's End
36554,2336,Jaysohn,Siobhan, And Lila got so many tongues.,2,,,Burrow's End
36555,2337,Ava,Erika," Yes, Lila did get so many tongues.",2,,,Burrow's End
36556,2338,Aabria,Aabria," You just got, like, it's like a bouquet.",2,,,Burrow's End
36557,2339,Ava,Erika," Yes, yes, you did very nice.",2,,,Burrow's End
36558,2340,Aabria,Aabria," Oh, my God. ",2,,(laughs),Burrow's End
36559,2341,Brennan,Brennan," I'm gonna turn and say,",2,,,Burrow's End
36560,2342,Tula,Brennan," Jaysohn, could you help us find Auntie Viola and Uncle Thorn?""",2,,,Burrow's End
36561,2343,Jaysohn,Siobhan," Yeah, I think Uncle Thorn went that way.",2,,,Burrow's End
36562,2344,Tula,Brennan, Could you go find him?,2,,,Burrow's End
36563,2345,Ava,Erika," Go around the spinal, I do believe he's under the spinal ganglia,",2,,,Burrow's End
36564,2346,Ava,Erika,and-,2,,,Burrow's End
36565,2347,Siobhan,Siobhan," Yeah,  I crawl through after-",2,,(laughs),Burrow's End
36566,2348,Aabria,Aabria," Yeah, you see, just sort of in that, like, end of that glow",2,,,Burrow's End
36567,2349,Aabria,Aabria,-,2,,(laughs),Burrow's End
36568,2350,Brennan,Brennan," Beautiful, just two, like, otters holding hands at sea, but two",2,,,Burrow's End
36569,2351,Brennan,Brennan,stoats floating in a brain. ,2,,(laughs),Burrow's End
36570,2352,Aabria,Aabria," Here's what we're gonna do. Put a little, like, thing right down",2,,,Burrow's End
36571,2353,Aabria,Aabria,"there. Otters, also mustelids.",2,,,Burrow's End
36572,2354,Jasper,Jasper," Hey, there you go.",2,,,Burrow's End
36573,2355,Brennan,Brennan," There you go, there you go.",2,,,Burrow's End
36574,2356,Aabria,Aabria, Part of the family. And you see your aunt and uncle holding,2,,,Burrow's End
36575,2357,Aabria,Aabria,"hands across a big, old brain.",2,,,Burrow's End
36576,2358,Jaysohn,Siobhan, I think they might be dead.,2,,,Burrow's End
36577,2359,Ava,Erika," No, no, I don't believe that they're dead. Oh, they don't look",2,,,Burrow's End
36578,2360,Ava,Erika,great.,2,,,Burrow's End
36579,2361,Aabria,Aabria, Wild.,2,,,Burrow's End
36580,2362,Erika,Erika," I'm just, as I come out there, I'm like,",2,,,Burrow's End
36581,2363,Ava,Erika," Hey, Thorn?",2,,,Burrow's End
36582,2364,Jaysohn,Siobhan, Mom?,2,,,Burrow's End
36583,2365,Tula,Brennan," Yes, Jaysohn?",2,,,Burrow's End
36584,2366,Ava,Erika, Thorn?,2,,,Burrow's End
36585,2367,Jaysohn,Siobhan, Can you do that blue hand thing?,2,,,Burrow's End
36586,2368,Tula,Brennan, I'll be right there.,2,,,Burrow's End
36587,2369,Brennan,Brennan," And I'm gonna look at Lila and say,",2,,,Burrow's End
36588,2370,Tula,Brennan," You did amazing, sweetie, you saved my life.",2,,,Burrow's End
36589,2371,Lila,Izzy, You've been the Blue this whole time and you didn't tell me?,2,,,Burrow's End
36590,2372,Tula,Brennan," Sweetie, you remember the bedtime story. We're all the Blue, the",2,,,Burrow's End
36591,2373,Tula,Brennan,Blue's in all of us. It has been the whole time. I'll tell you all about,2,,,Burrow's End
36592,2374,Tula,Brennan,"it, let's get out of this bear.",2,,,Burrow's End
36593,2375,Ava,Erika," Viola, wake up.",2,,,Burrow's End
36594,2376,Brennan,Brennan, I'm gonna take your paw and I'm gonna go up to the brain-,2,,,Burrow's End
36595,2377,Izzy,Izzy, The one with the face in it or the one-,2,,,Burrow's End
36596,2378,Rashawn,Rashawn, Mama?,2,,,Burrow's End
36597,2379,Izzy,Izzy, With the tongues in it?,2,,,Burrow's End
36598,2380,Aabria,Aabria," Oh, yeah, she is holding onto a lot of body parts. So which one",2,,,Burrow's End
36599,2381,Aabria,Aabria,you grabbing?,2,,,Burrow's End
36600,2382,Tula,Brennan," Sweetie, we're not gonna need any of those. ",2,,(group laughs),Burrow's End
36601,2383,Lila,Izzy, I want to keep it.,2,,,Burrow's End
36602,2384,Tula,Brennan," Keep your, can you just pick your one favorite and keep that?",2,,,Burrow's End
36603,2385,Tula,Brennan, Pick your one favorite organ and keep that 'cause we,2,,(group laughs),Burrow's End
36604,2386,Tula,Brennan,don't have space for them all.,2,,,Burrow's End
36605,2387,Aabria,Aabria," Hey, hey, Lila, your mom's really cool, but I think you get to",2,,,Burrow's End
